statnm,statid,chgerid,chgertype,addrdoro,lat,lng,usetime,stat
성북동 금빛상가공영주차장,ME19B176,11,04,전라남도 나주시 성북동 207,35.033597,126.719072,24시간 이용가능,2
송월동행정복지센터,ME19B177,01,04,전라남도 나주시 송월동 1356,35.01705,126.717222,24시간 이용가능,2
자유시장 공영주차장,ME19B178,01,04,전라남도 목포시 용당로 58,34.792651,126.40236,24시간 이용가능,2
번암면사무소옆 공영주차장,ME19B179,01,04,전라북도 장수군 번암면 노단리 1149-1,35.53159,127.543549,24시간 이용가능,2
신지면사무소 주차장,ME19B180,01,04,전라남도 완도군 신지면 신지로549번길 11,34.334541,126.826862,24시간 이용가능,2
나주세무서,ME19B181,01,04,전라남도 나주시 재신길 33,35.023385,126.714616,24시간 이용가능,2
세종청사4동 기획재정부,ME19B182,01,04,세종특별자치시 갈매로 477,36.506093,127.265568,24시간 이용가능,2
세종청사1동 국무조정실,ME19B183,01,04,세종특별자치시 다솜로 261,36.502709,127.271522,24시간 이용가능,1
군산시 보건소,ME19B184,01,04,전라북도 군산시 수송동로 58,35.964988,126.719842,24시간 이용가능,1
군산시 세무서,ME19B185,12,04,전라북도 군산시 미장동 525,35.963986,126.733593,24시간 이용가능,2
군산시 세무서,ME19B185,11,04,전라북도 군산시 미장동 525,35.963986,126.733593,24시간 이용가능,2
순천시농산물가공센터,ME19B186,01,04,전라남도 순천시 서면 둔대수계길 28,35.023098,127.45372,24시간 이용가능,2
부산면사무소 주차장,ME19B187,01,04,전라남도 장흥군 부산면 부유로 28-1,34.722959,126.903144,24시간 이용가능,2
목포벤처문화산업지원센터주차장,ME19B188,01,04,전라남도 목포시 석현동 1175,34.815839,126.426765,24시간 이용가능,2
몽탄면사무소,ME19B189,01,04,전라남도 무안군 몽탄면 몽탄로 862,34.930801,126.502269,24시간 이용가능,2
해남 북평면사무소,ME19B190,01,04,전라남도 해남군 북평면 달량진길 8,34.408101,126.62582,24시간 이용가능,2
해남 화원면사무소,ME19B191,01,04,전라남도 해남군 화원면 금평길 32,34.670513,126.327562,24시간 이용가능,1
땅끝 해남 식품 특화단지,ME19B192,01,04,전라남도 해남군 마산면 상등리 1115,34.568969,126.556563,24시간 이용가능,2
국민건강보험공단 무안신안지사,ME19B193,01,04,전라남도 무안군 무안읍 무안로 458,34.985122,126.475561,24시간 이용가능,2
봉선1동 공영주차장,ME19B201,21,04,광주광역시 남구 봉선중앙로123번길 21,35.1317443,126.9082519,24시간 이용가능,3
봉선1동 공영주차장,ME19B201,22,04,광주광역시 남구 봉선중앙로123번길 21,35.1317443,126.9082519,24시간 이용가능,2
주월동 공영주차장,ME19B202,21,04,광주광역시 남구 주월동 974-145,35.13516,126.894254,24시간 이용가능,2
주월동 공영주차장,ME19B202,22,04,광주광역시 남구 주월동 974-145,35.13516,126.894254,24시간 이용가능,2
효죽공영주차장,ME19B203,21,04,광주광역시 북구 용봉로138번길 11,35.172558,126.911628,24시간 이용가능,1
효죽공영주차장,ME19B203,22,04,광주광역시 북구 용봉로138번길 11,35.172558,126.911628,24시간 이용가능,1
광주도시철도공사,ME19B204,22,04,광주광역시 서구 상무대로 760,35.145349,126.846874,24시간 이용가능,2
광주도시철도공사,ME19B204,21,04,광주광역시 서구 상무대로 760,35.145349,126.846874,24시간 이용가능,2
장애인체육센터,ME19B205,22,04,전라남도 여수시 오림동 104,34.761211,127.720952,24시간 이용가능,2
장애인체육센터,ME19B205,21,04,전라남도 여수시 오림동 104,34.761211,127.720952,24시간 이용가능,2
동구 아름다운복지관,ME19B206,22,04,대전광역시 동구 안골로 49,36.268305,127.471928,24시간 이용가능,2
동구 아름다운복지관,ME19B206,21,04,대전광역시 동구 안골로 49,36.268305,127.471928,24시간 이용가능,2
대청호자연수변공원 주차장,ME19B207,22,04,대전광역시 동구 대청호수로545번길 1,36.371531,127.475816,24시간 이용가능,1
대청호자연수변공원 주차장,ME19B207,21,04,대전광역시 동구 대청호수로545번길 1,36.371531,127.475816,24시간 이용가능,1
대전추모공원,ME19B208,22,04,대전광역시 서구 상보안윗길 160,36.283797,127.340471,24시간 이용가능,1
대전추모공원,ME19B208,21,04,대전광역시 서구 상보안윗길 160,36.283797,127.340471,24시간 이용가능,1
세종청사7동 법제처,ME19B209,22,04,세종특별자치시 도움5로 20,36.505509,127.258857,24시간 이용가능,2
세종청사7동 법제처,ME19B209,21,04,세종특별자치시 도움5로 20,36.505509,127.258857,24시간 이용가능,2
한국과학기술원 교육지원동(W8) 주차장,ME19B210,22,04,대전광역시 유성구 대학로 291,36.369576,127.360125,24시간 이용가능,1
한국과학기술원 교육지원동(W8) 주차장,ME19B210,21,04,대전광역시 유성구 대학로 291,36.369576,127.360125,24시간 이용가능,1
보문종합사회복지관,ME19B211,22,04,대전광역시 중구 부용로41번길 55,36.310356,127.433624,24시간 이용가능,2
보문종합사회복지관,ME19B211,21,04,대전광역시 중구 부용로41번길 55,36.310356,127.433624,24시간 이용가능,2
대전광역시동부교육지원청,ME19B212,21,04,대전광역시 중구 문화로234번길 34,36.315432,127.410458,24시간 이용가능,2
대전광역시동부교육지원청,ME19B212,22,04,대전광역시 중구 문화로234번길 34,36.315432,127.410458,24시간 이용가능,2
한국환경공단 충청권지역본부,ME19B213,22,04,대전광역시 서구 청사로 156,36.359579,127.381156,24시간 이용가능,3
한국환경공단 충청권지역본부,ME19B213,21,04,대전광역시 서구 청사로 156,36.359579,127.381156,24시간 이용가능,2
도담동 싱싱장터주차장,ME19B214,21,04,세종특별자치시 보듬6로 16,36.51488,127.259394,24시간 이용가능,3
도담동 싱싱장터주차장,ME19B214,22,04,세종특별자치시 보듬6로 16,36.51488,127.259394,24시간 이용가능,3
빛가람수질복원센터,ME19B215,21,04,전라남도 나주시 문화로 16,35.006735,126.772267,24시간 이용가능,2
빛가람수질복원센터,ME19B215,22,04,전라남도 나주시 문화로 16,35.006735,126.772267,24시간 이용가능,3
나주시농업기술센터,ME19B216,21,04,전라남도 나주시 왕곡면 덕산리 594-2,34.965881,126.672053,24시간 이용가능,2
나주시농업기술센터,ME19B216,22,04,전라남도 나주시 왕곡면 덕산리 594-2,34.965881,126.672053,24시간 이용가능,2
대전면사무소,ME19B217,22,04,전라남도 담양군 대전면 대치8길 21-5,35.274766,126.888144,24시간 이용가능,5
대전면사무소,ME19B217,21,04,전라남도 담양군 대전면 대치8길 21-5,35.274766,126.888144,24시간 이용가능,5
신안 국민체육센터,ME19B219,21,04,전라남도 신안군 암태면 장단고길 7-52,34.826502,126.111976,24시간 이용가능,1
신안 국민체육센터,ME19B219,22,04,전라남도 신안군 암태면 장단고길 7-52,34.826502,126.111976,24시간 이용가능,1
한국환경공단 호남권지역본부 전북지사,ME19B220,21,04,전라북도 전주시 완산구 서곡로 100번지,35.837102,127.103512,24시간 이용가능,2
한국환경공단 호남권지역본부 전북지사,ME19B220,22,04,전라북도 전주시 완산구 서곡로 100번지,35.837102,127.103512,24시간 이용가능,2
칠산타워 주차장,ME19B221,22,04,전라남도 영광군 염산면 옥실리 1106-34,35.169461,126.359962,24시간 이용가능,1
칠산타워 주차장,ME19B221,21,04,전라남도 영광군 염산면 옥실리 1106-34,35.169461,126.359962,24시간 이용가능,1
고금국민체육센터,ME19B222,22,04,전라남도 완도군 고금면 덕암리 586,34.399569,126.800841,24시간 이용가능,2
